RecID,year,fn_code,fn_number,cabin_class,DEPARTURE_AIRPORT,ARRIVAL_AIRPORT,Anzahl Flugsegmente,currencies,IATA_CODE_DEP,IATA_CODE_ARR,EMISSIONS_KGCO2EQ
4175,2018,LX,92,economy,ZRH,GRU,1,USD,ZRH,GRU,1900
4176,2018,LX,93,economy,GRU,ZRH,1,USD,GRU,ZRH,1900
4177,2018,LX,154,economy,ZRH,BOM,1,USD,ZRH,BOM,1300
4178,2018,LX,400,economy,ZRH,DUB,1,USD,ZRH,DUB,300
4179,2018,LX,401,economy,DUB,ZRH,2,USD,DUB,ZRH,300
4180,2018,TK,1907,economy,IST,ZRH,1,USD,IST,ZRH,400
4181,2018,TK,1908,economy,ZRH,IST,2,USD,ZRH,IST,400
4182,2018,TK,1908,economy,ZRH,IST,1,USD,ZRH,IST,400
4183,2018,TK,1909,economy,IST,ZRH,1,USD,IST,ZRH,400
4184,2018,TK,1975,economy,IST,DUB,1,USD,IST,DUB,600
4185,2018,TK,2143,economy,ESB,IST,1,USD,ESB,IST,200
4186,2018,TK,2174,economy,IST,ESB,2,USD,IST,ESB,200
4187,2018,TK,2174,economy,IST,ESB,1,USD,IST,ESB,200
4188,2018,TK,7243,economy,ESB,SAW,1,USD,ESB,SAW,200
4189,2018,TK,7243,economy,ESB,SAW,1,USD,ESB,SAW,200
4190,2018,UA,8667,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4191,2018,,,economy,LTN,SBZ,1,USD,MISSING,MISSING,400
4192,2018,B,2851,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4193,2018,BA,715,economy,ZRH,LHR,1,USD,ZRH,LHR,300
4194,2018,BA,716,economy,LHR,ZRH,1,USD,LHR,ZRH,300
4195,2018,KL,1954,economy,ZRH,AMS,1,USD,ZRH,AMS,200
4196,2018,KL,3087,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4197,2018,LX,967,economy,TXL,ZRH,1,USD,TXL,ZRH,200
4198,2018,LX,968,economy,ZRH,TXL,1,USD,ZRH,TXL,200
4199,2018,LX,1310,economy,ZRH,LED,1,USD,ZRH,LED,400
4200,2018,LX,1311,economy,LED,ZRH,1,USD,LED,ZRH,400
4201,2018,LX,1579,economy,VIE,ZRH,1,USD,VIE,ZRH,200
4202,2018,LX,3555,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4203,2018,OS,565,economy,VIE,ZRH,1,USD,VIE,ZRH,200
4204,2018,OS,570,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4205,2018,AF,1411,economy,HAM,CDG,1,USD,HAM,CDG,200
4206,2018,AF,1610,economy,CDG,HAM,1,USD,CDG,HAM,200
4207,2018,EW,1881,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4208,2018,EW,9361,economy,GLA,DUS,1,USD,GLA,DUS,300
4209,2018,EW,9768,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4210,2018,LH,2266,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4211,2018,LX,252,economy,ZRH,TLV,1,USD,ZRH,TLV,600
4212,2018,LX,253,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4213,2018,LX,424,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4214,2018,LX,450,economy,ZRH,LCY,1,USD,ZRH,LCY,200
4215,2018,LX,451,economy,LCY,ZRH,1,USD,LCY,ZRH,200
4216,2018,EY,73,economy,AUH,ZRH,1,USD,AUH,ZRH,900
4217,2018,EY,74,economy,ZRH,AUH,1,USD,ZRH,AUH,900
4218,2018,EY,451,economy,SYD,AUH,1,USD,SYD,AUH,2400
4219,2018,EY,454,economy,AUH,SYD,1,USD,AUH,SYD,2400
4220,2018,LH,829,economy,CPH,FRA,1,USD,CPH,FRA,200
4221,2018,LH,6081,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4222,2018,LX,574,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4223,2018,LX,1248,economy,ZRH,ARN,1,USD,ZRH,ARN,400
4224,2018,LX,1251,business,ARN,ZRH,1,USD,ARN,ZRH,500
4225,2018,LX,1251,economy,ARN,ZRH,1,USD,ARN,ZRH,400
4226,2018,LX,1254,business,ZRH,ARN,1,USD,ZRH,ARN,500
4227,2018,LX,1267,economy,CPH,ZRH,2,USD,CPH,ZRH,300
4228,2018,LX,1270,economy,ZRH,CPH,3,USD,ZRH,CPH,300
4229,2018,LX,1884,economy,ZRH,OTP,1,USD,ZRH,OTP,300
4230,2018,LX,1885,economy,OTP,ZRH,1,USD,OTP,ZRH,300
4231,2018,LX,3218,economy,MISSING,MISSING,2,USD,MISSING,MISSING,MISSING
4232,2018,LX,3219,economy,MISSING,MISSING,2,USD,MISSING,MISSING,MISSING
4233,2018,LX,8003,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4234,2018,LX,8016,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4235,2018,LX,8097,business,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4236,2018,LX,8098,business,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4237,2018,SK,1248,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4238,2018,SK,3505,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4239,2018,,,economy,CDG,ZRH,1,USD,MISSING,MISSING,200
4240,2018,,,economy,ZRH,CDG,1,USD,MISSING,MISSING,200
4241,2018,AF,125,economy,PEK,CDG,1,USD,PEK,CDG,1600
4242,2018,AF,382,economy,CDG,PEK,1,USD,CDG,PEK,1600
4243,2018,AF,1815,economy,ZRH,CDG,2,USD,ZRH,CDG,200
4244,2018,AF,7758,economy,MISSING,MISSING,2,USD,MISSING,MISSING,MISSING
4245,2018,AZ,572,economy,FCO,ZRH,1,USD,FCO,ZRH,200
4246,2018,AZ,573,economy,ZRH,FCO,1,USD,ZRH,FCO,200
4247,2018,LH,887,economy,VNO,FRA,1,USD,VNO,FRA,300
4248,2018,LH,888,economy,FRA,VNO,1,USD,FRA,VNO,300
4249,2018,LH,1197,economy,ZRH,FRA,1,USD,ZRH,FRA,200
4250,2018,LH,5776,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4251,2018,LX,38,economy,ZRH,SFO,1,USD,ZRH,SFO,1800
4252,2018,LX,39,economy,SFO,ZRH,1,USD,SFO,ZRH,1800
4253,2018,LX,1226,economy,ZRH,GOT,2,USD,ZRH,GOT,300
4254,2018,LX,1227,economy,GOT,ZRH,2,USD,GOT,ZRH,300
4255,2018,LX,2254,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4256,2018,LX,2259,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4257,2018,,,economy,YYC,ZRH,1,USD,MISSING,MISSING,1500
4258,2018,,,economy,ZRH,YYC,1,USD,MISSING,MISSING,1500
4259,2018,LX,52,economy,ZRH,BOS,1,USD,ZRH,BOS,1200
4260,2018,LX,55,economy,BOS,ZRH,1,USD,BOS,ZRH,1200
4261,2018,OU,461,economy,ZRH,ZAG,1,USD,ZRH,ZAG,200
4262,2018,OU,464,economy,ZAG,ZRH,1,USD,ZAG,ZRH,200
4263,2018,SK,2659,economy,ARN,MUC,1,USD,ARN,MUC,300
4264,2018,SK,2660,economy,MUC,ARN,1,USD,MUC,ARN,300
4265,2018,TP,932,economy,LIS,ZRH,1,USD,LIS,ZRH,400
4266,2018,VY,7982,economy,ZRH,LIS,1,USD,ZRH,LIS,400
4267,2018,AA,65,economy,ZRH,JFK,1,USD,ZRH,JFK,1200
4268,2018,AA,1405,economy,JFK,SAN,1,USD,MSP,ORD,800
4269,2018,AC,892,economy,YUL,FCO,2,USD,YUL,FCO,1300
4270,2018,AC,893,economy,FCO,YUL,2,USD,FCO,YUL,1300
4271,2018,BA,272,economy,SAN,LHR,1,USD,SAN,LHR,1700
4272,2018,BA,718,economy,LHR,ZRH,1,USD,LHR,ZRH,300
4273,2018,KL,1053,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4274,2018,KL,1054,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4275,2018,KL,1960,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4276,2018,KL,1969,economy,AMS,ZRH,1,USD,AMS,ZRH,200
4277,2018,LK,455,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4278,2018,LK,464,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4279,2018,LX,86,economy,ZRH,YUL,6,USD,ZRH,YUL,1200
4280,2018,LX,87,economy,YUL,ZRH,5,USD,YUL,ZRH,1200
4281,2018,LX,451,economy,LCY,ZRH,1,USD,LCY,ZRH,200
4282,2018,LX,454,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4283,2018,LX,1254,economy,ZRH,ARN,1,USD,ZRH,ARN,400
4284,2018,LX,1255,economy,ARN,ZRH,1,USD,ARN,ZRH,400
4285,2018,LX,1732,economy,ZRH,FCO,3,USD,ZRH,FCO,200
4286,2018,LX,1733,economy,FCO,ZRH,2,USD,FCO,ZRH,200
4287,2018,LX,1736,economy,ZRH,FCO,1,USD,ZRH,FCO,200
4288,2018,LX,1737,economy,FCO,ZRH,1,USD,FCO,ZRH,200
4289,2018,LX,2577,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4290,2018,LX,8011,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4291,2018,LX,8096,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4292,2018,LX,8099,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4293,2018,VY,6930,economy,FCO,ZRH,1,USD,FCO,ZRH,200
4294,2018,VY,6931,economy,ZRH,FCO,1,USD,ZRH,FCO,200
4295,2018,,,economy,CDG,JFK,1,USD,MISSING,MISSING,1100
4296,2018,,,economy,JFK,CDG,1,USD,MISSING,MISSING,1100
4297,2018,AF,639,economy,IAH,CDG,1,USD,IAH,CDG,1600
4298,2018,AF,688,economy,CDG,ATL,1,USD,CDG,ATL,1400
4299,2018,AF,1115,economy,ZRH,CDG,1,USD,ZRH,CDG,200
4300,2018,AF,1414,economy,CDG,ZRH,2,USD,CDG,ZRH,200
4301,2018,AF,1614,economy,CDG,ZRH,1,USD,CDG,ZRH,200
4302,2018,AF,1615,premium_economy,ZRH,CDG,1,USD,ZRH,CDG,200
4303,2018,AF,1814,economy,CDG,ZRH,1,USD,CDG,ZRH,200
4304,2018,AF,1815,economy,ZRH,CDG,1,USD,ZRH,CDG,200
4305,2018,AF,5772,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4306,2018,AF,7663,economy,MRS,CDG,1,USD,MRS,CDG,200
4307,2018,BA,715,economy,ZRH,LHR,1,USD,ZRH,LHR,300
4308,2018,BA,1492,economy,LHR,GLA,1,USD,LHR,GLA,200
4309,2018,DL,407,economy,JFK,ZRH,1,USD,JFK,ZRH,1200
4310,2018,DL,408,economy,ZRH,JFK,1,USD,ZRH,JFK,1200
4311,2018,EW,826,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4312,2018,EW,9789,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4313,2018,KL,1175,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4314,2018,KL,1176,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4315,2018,KL,1269,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4316,2018,KL,1958,economy,ZRH,AMS,1,USD,ZRH,AMS,200
4317,2018,KL,1962,economy,ZRH,AMS,1,USD,ZRH,AMS,200
4318,2018,KL,1969,economy,AMS,ZRH,1,USD,AMS,ZRH,200
4319,2018,LX,14,economy,ZRH,JFK,1,USD,ZRH,JFK,1200
4320,2018,LX,17,economy,JFK,ZRH,3,USD,JFK,ZRH,1200
4321,2018,LX,52,economy,ZRH,BOS,2,USD,ZRH,BOS,1200
4322,2018,LX,8398,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4323,2018,LX,8399,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4324,2018,U,26918,economy,MISSING,MISSING,3,USD,MISSING,MISSING,MISSING
4325,2018,UA,6017,economy,ABQ,IAH,1,USD,MISSING,MISSING,300
4326,2018,WK,310,economy,ZRH,EDI,2,USD,ZRH,EDI,300
4327,2018,DY,7024,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4328,2018,EW,2884,economy,STR,FCO,1,USD,STR,FCO,300
4329,2018,EW,2885,economy,FCO,STR,1,USD,FCO,STR,300
4330,2018,FR,3073,economy,CIA,STN,1,USD,CIA,STN,400
4331,2018,FR,8736,economy,STN,MXP,1,USD,STN,MXP,300
4332,2018,JP,103,economy,MUC,LJU,1,USD,MUC,LJU,200
4333,2018,LX,86,economy,ZRH,YUL,1,USD,ZRH,YUL,1200
4334,2018,LX,87,economy,YUL,ZRH,1,USD,YUL,ZRH,1200
4335,2018,LX,455,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4336,2018,U,22045,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4337,2018,U,22048,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4338,2018,U,28414,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4339,2018,U,28419,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4340,2018,U,28566,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4341,2018,VY,6931,economy,ZRH,FCO,1,USD,ZRH,FCO,200
4342,2018,WW,251,economy,KEF,YUL,1,USD,KEF,YUL,700
4343,2018,WW,761,economy,FRA,KEF,1,USD,FRA,KEF,500
4344,2018,0B,4012,economy,LTN,TRN,1,USD,LTN,TRN,300
4345,2018,AC,878,economy,YYZ,ZRH,1,USD,YYZ,ZRH,1300
4346,2018,AC,879,economy,ZRH,YYZ,1,USD,ZRH,YYZ,1300
4347,2018,AZ,1427,economy,FCO,TRN,1,USD,FCO,TRN,200
4348,2018,LX,1732,economy,ZRH,FCO,1,USD,ZRH,FCO,200
4349,2018,JJ,3946,economy,CGH,SDU,1,USD,CGH,SDU,200
4350,2018,JJ,8038,economy,GIG,MVD,1,USD,GIG,MVD,400
4351,2018,JJ,8045,premium_economy,MVD,GRU,1,USD,MVD,GRU,400
4352,2018,LX,8098,business,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4353,2018,AF,1159,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4354,2018,AF,1414,economy,CDG,ZRH,1,USD,CDG,ZRH,200
4355,2018,KL,963,economy,AMS,NCL,1,USD,AMS,NCL,200
4356,2018,KL,1958,economy,ZRH,AMS,1,USD,ZRH,AMS,200
4357,2018,,,economy,BIO,ZRH,1,USD,MISSING,MISSING,300
4358,2018,,,economy,ZRH,BIO,1,USD,MISSING,MISSING,300
4359,2018,AF,1414,economy,CDG,ZRH,1,USD,CDG,ZRH,200
4360,2018,AF,7583,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4361,2018,AZ,571,business,ZRH,FCO,1,USD,ZRH,FCO,300
4362,2018,AZ,5593,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4363,2018,BA,558,economy,LHR,FCO,1,USD,LHR,FCO,400
4364,2018,FR,2006,economy,OTP,STN,1,USD,OTP,STN,500
4365,2018,LH,446,economy,FRA,DEN,1,USD,FRA,DEN,1600
4366,2018,LH,447,economy,DEN,FRA,1,USD,DEN,FRA,1600
4367,2018,LX,324,economy,ZRH,LHR,1,USD,ZRH,LHR,300
4368,2018,LX,325,economy,LHR,ZRH,1,USD,LHR,ZRH,300
4369,2018,LX,327,economy,LHR,ZRH,1,USD,LHR,ZRH,300
4370,2018,LX,338,economy,ZRH,LHR,1,USD,ZRH,LHR,300
4371,2018,LX,354,economy,GVA,LHR,1,USD,GVA,LHR,200
4372,2018,LX,918,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4373,2018,LX,2058,economy,ZRH,BIO,1,USD,ZRH,BIO,300
4374,2018,LX,2059,economy,BIO,ZRH,1,USD,BIO,ZRH,300
4375,2018,LX,4640,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4376,2018,LX,4641,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4377,2018,OS,552,economy,ZRH,VIE,1,USD,ZRH,VIE,200
4378,2018,OS,553,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4379,2018,OS,565,economy,VIE,ZRH,1,USD,VIE,ZRH,200
4380,2018,PC,1136,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4381,2018,PC,7444,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4382,2018,T,71272,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4383,2018,U,21017,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4384,2018,U,21123,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4385,2018,U,22048,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4386,2018,U,22857,economy,MISSING,MISSING,2,USD,MISSING,MISSING,MISSING
4387,2018,U,22858,economy,MISSING,MISSING,3,USD,MISSING,MISSING,MISSING
4388,2018,U,24825,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4389,2018,VY,6248,economy,BCN,ZRH,1,USD,BCN,ZRH,300
4390,2018,VY,6249,economy,ZRH,BCN,1,USD,ZRH,BCN,300
4391,2018,XK,131,economy,LYS,AJA,1,USD,LYS,AJA,200
4392,2018,LX,2020,economy,ZRH,MAD,1,USD,ZRH,MAD,300
4393,2018,LX,2021,economy,MAD,ZRH,1,USD,MAD,ZRH,300
4394,2018,HV,5423,economy,AMS,PSA,1,USD,AMS,PSA,300
4395,2018,HV,5424,economy,PSA,AMS,1,USD,PSA,AMS,300
4396,2018,KL,867,economy,AMS,KIX,1,USD,AMS,KIX,1800
4397,2018,KL,868,economy,KIX,AMS,1,USD,KIX,AMS,1800
4398,2018,KL,1958,economy,ZRH,AMS,1,USD,ZRH,AMS,200
4399,2018,KL,1963,economy,AMS,ZRH,1,USD,AMS,ZRH,200
4400,2018,LX,400,economy,ZRH,DUB,1,USD,ZRH,DUB,300
4401,2018,LX,401,economy,DUB,ZRH,1,USD,DUB,ZRH,300
4402,2018,LX,1326,economy,ZRH,DME,1,USD,ZRH,DME,500
4403,2018,LX,1327,economy,DME,ZRH,1,USD,DME,ZRH,500
4404,2018,LX,2140,economy,ZRH,VLC,1,USD,ZRH,VLC,300
4405,2018,LX,2142,economy,ZRH,VLC,1,USD,ZRH,VLC,300
4406,2018,LX,2143,economy,VLC,ZRH,1,USD,VLC,ZRH,300
4407,2018,LX,8370,business,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4408,2018,LX,8371,business,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4409,2018,TP,926,economy,LIS,ZRH,1,USD,LIS,ZRH,400
4410,2018,TP,927,economy,ZRH,LIS,2,USD,ZRH,LIS,400
4411,2018,TP,928,economy,LIS,ZRH,1,USD,LIS,ZRH,400
4412,2018,TP,929,economy,ZRH,LIS,1,USD,ZRH,LIS,400
4413,2018,U,27681,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4414,2018,UX,1675,economy,MAD,ZRH,1,USD,MAD,ZRH,300
4415,2018,AZ,568,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4416,2018,AZ,571,economy,ZRH,FCO,1,USD,ZRH,FCO,200
4417,2018,AZ,574,economy,FCO,ZRH,2,USD,FCO,ZRH,200
4418,2018,AZ,575,economy,GVA,FCO,2,USD,GVA,FCO,200
4419,2018,AZ,591,economy,BEG,FCO,1,USD,BEG,FCO,200
4420,2018,AZ,1734,economy,CTA,FCO,1,USD,CTA,FCO,200
4421,2018,AZ,1741,economy,FCO,CTA,1,USD,FCO,CTA,200
4422,2018,DL,3329,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4423,2018,DL,4045,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4424,2018,FR,4871,economy,CTA,FCO,1,USD,CTA,FCO,200
4425,2018,IB,3475,economy,ZRH,MAD,1,USD,ZRH,MAD,300
4426,2018,IB,3476,economy,MAD,ZRH,1,USD,MAD,ZRH,300
4427,2018,LH,1831,economy,VLC,MUC,1,USD,VLC,MUC,300
4428,2018,LH,2368,economy,MUC,ZRH,1,USD,MUC,ZRH,200
4429,2018,LH,5477,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4430,2018,LX,14,economy,ZRH,JFK,1,USD,ZRH,JFK,1200
4431,2018,LX,15,economy,JFK,ZRH,1,USD,JFK,ZRH,1200
4432,2018,LX,16,economy,ZRH,JFK,2,USD,ZRH,JFK,1200
4433,2018,LX,17,economy,JFK,ZRH,2,USD,JFK,ZRH,1200
4434,2018,LX,38,economy,ZRH,SFO,1,USD,ZRH,SFO,1800
4435,2018,LX,39,economy,SFO,ZRH,1,USD,SFO,ZRH,1800
4436,2018,LX,92,economy,ZRH,GRU,2,USD,ZRH,GRU,1900
4437,2018,LX,93,economy,GRU,ZRH,2,USD,GRU,ZRH,1900
4438,2018,LX,560,economy,ZRH,NCE,1,USD,ZRH,NCE,200
4439,2018,LX,569,economy,NCE,ZRH,1,USD,NCE,ZRH,200
4440,2018,LX,965,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4441,2018,LX,968,economy,ZRH,TXL,1,USD,ZRH,TXL,200
4442,2018,LX,970,economy,ZRH,TXL,1,USD,ZRH,TXL,200
4443,2018,LX,980,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4444,2018,LX,1100,economy,ZRH,MUC,1,USD,ZRH,MUC,200
4445,2018,LX,1105,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4446,2018,LX,1250,economy,ZRH,ARN,1,USD,ZRH,ARN,400
4447,2018,LX,1251,economy,ARN,ZRH,1,USD,ARN,ZRH,400
4448,2018,LX,1266,economy,ZRH,CPH,1,USD,ZRH,CPH,300
4449,2018,LX,1267,economy,CPH,ZRH,1,USD,CPH,ZRH,300
4450,2018,LX,1674,economy,ZRH,FLR,1,USD,ZRH,FLR,200
4451,2018,LX,1679,economy,FLR,ZRH,1,USD,FLR,ZRH,200
4452,2018,LX,1680,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4453,2018,LX,1681,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4454,2018,LX,1726,economy,ZRH,FCO,3,USD,ZRH,FCO,200
4455,2018,LX,1732,economy,ZRH,FCO,6,USD,ZRH,FCO,200
4456,2018,LX,1733,economy,FCO,ZRH,6,USD,FCO,ZRH,200
4457,2018,LX,1736,economy,ZRH,FCO,5,USD,ZRH,FCO,200
4458,2018,LX,1737,economy,FCO,ZRH,4,USD,FCO,ZRH,200
4459,2018,LX,1838,economy,ZRH,ATH,1,USD,ZRH,ATH,400
4460,2018,LX,1839,economy,ATH,ZRH,1,USD,ATH,ZRH,400
4461,2018,LX,1954,economy,ZRH,BCN,1,USD,ZRH,BCN,300
4462,2018,LX,1959,economy,BCN,ZRH,1,USD,BCN,ZRH,300
4463,2018,LX,2021,economy,MAD,ZRH,1,USD,MAD,ZRH,300
4464,2018,LX,2032,economy,ZRH,MAD,1,USD,ZRH,MAD,300
4465,2018,LX,2064,business,ZRH,OPO,1,USD,ZRH,OPO,500
4466,2018,LX,2065,business,OPO,ZRH,1,USD,OPO,ZRH,500
4467,2018,LX,2078,economy,GVA,OPO,1,USD,GVA,OPO,300
4468,2018,LX,2079,economy,OPO,GVA,1,USD,OPO,GVA,300
4469,2018,LX,2140,economy,ZRH,VLC,1,USD,ZRH,VLC,300
4470,2018,LX,2141,economy,VLC,ZRH,1,USD,VLC,ZRH,300
4471,2018,LX,2142,economy,ZRH,VLC,1,USD,ZRH,VLC,300
4472,2018,LX,2813,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4473,2018,LX,2824,economy,ZRH,GVA,2,USD,ZRH,GVA,200
4474,2018,LX,8398,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4475,2018,TK,36,economy,YUL,IST,1,USD,YUL,IST,1500
4476,2018,TK,1911,economy,IST,ZRH,1,USD,IST,ZRH,400
4477,2018,TP,922,economy,MISSING,MISSING,3,USD,MISSING,MISSING,MISSING
4478,2018,TP,923,economy,MISSING,MISSING,3,USD,MISSING,MISSING,MISSING
4479,2018,U,21131,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4480,2018,U,25701,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4481,2018,U,27593,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4482,2018,VY,6930,economy,FCO,ZRH,7,USD,FCO,ZRH,200
4483,2018,WK,398,economy,ZRH,CTA,1,USD,ZRH,CTA,300
4484,2018,BA,17,economy,LHR,ICN,1,USD,LHR,ICN,1700
4485,2018,BA,18,economy,ICN,LHR,1,USD,ICN,LHR,1700
4486,2018,BA,725,economy,GVA,LHR,1,USD,GVA,LHR,200
4487,2018,BA,736,economy,LHR,GVA,1,USD,LHR,GVA,200
4488,2018,FR,705,economy,HAM,TSF,1,USD,HAM,TSF,300
4489,2018,FR,2935,economy,BRU,TSF,1,USD,BRU,TSF,300
4490,2018,LH,718,economy,MUC,ICN,1,USD,MUC,ICN,1700
4491,2018,LH,1826,economy,MUC,BIO,1,USD,MUC,BIO,300
4492,2018,LH,2369,economy,ZRH,MUC,2,USD,ZRH,MUC,200
4493,2018,LX,8,economy,ZRH,ORD,1,USD,ZRH,ORD,1400
4494,2018,LX,139,economy,HKG,ZRH,1,USD,HKG,ZRH,1800
4495,2018,LX,638,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4496,2018,LX,657,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4497,2018,LX,967,economy,TXL,ZRH,1,USD,TXL,ZRH,200
4498,2018,LX,976,economy,ZRH,TXL,2,USD,ZRH,TXL,200
4499,2018,LX,983,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4500,2018,LX,1052,economy,ZRH,HAM,1,USD,ZRH,HAM,200
4501,2018,LX,1053,economy,HAM,ZRH,1,USD,HAM,ZRH,200
4502,2018,LX,1056,economy,ZRH,HAM,1,USD,ZRH,HAM,200
4503,2018,LX,1059,economy,HAM,ZRH,1,USD,HAM,ZRH,200
4504,2018,LX,1217,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4505,2018,LX,1574,economy,ZRH,VIE,1,USD,ZRH,VIE,200
4506,2018,LX,1583,economy,VIE,ZRH,1,USD,VIE,ZRH,200
4507,2018,LX,1954,economy,ZRH,BCN,3,USD,ZRH,BCN,300
4508,2018,LX,1955,economy,BCN,ZRH,3,USD,BCN,ZRH,300
4509,2018,LX,2251,economy,BUD,ZRH,1,USD,BUD,ZRH,300
4510,2018,LX,2258,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4511,2018,LX,2807,economy,GVA,ZRH,1,USD,GVA,ZRH,200
4512,2018,LX,3017,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4513,2018,LX,4430,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4514,2018,LX,4431,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4515,2018,LX,4557,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
4516,2018,LX,4710,economy,MISSING,MISSING,1,USD,MISSING,MISSING,MISSING
